,time,confidence,shadow,xc,yc,minr,maxr,maj-ax,min-ax,orientation,x-pos,y-pos,x-corr,y-corr,x-vel,y-vel,speed,rear,freeze,escape,hide,x-corr-filtered,y-corr-filtered,x-vel-filtered,y-vel-filtered,speed-filtered,freeze-filtered,escape-filtered,hide-filtered
310,0.7072368421052637,4709.0,True,161.42514334253556,226.44000849437248,170.0,270.0,103.519230816846,62.04582898281636,-0.2112087298668384,161.42514334253556,276.4400084943725,-0.10497733507107232,0.4434930579511167,-0.001300491992253966,-0.009390804064427697,0.009480426171770364,0.0,1.0,0.0,0.0,-0.10493801485920094,0.4439088556833617,-0.0009336644462636101,-0.0005374442054345563,0.0010773001309625444,1.0,0.0,0.0
311,0.7417763157894743,4713.0,True,161.20199448334395,226.52832590706555,170.0,271.0,104.25461873544693,61.66807346208612,-0.2071068908196667,161.20199448334395,277.02832590706555,-0.10491439990244965,0.4444023584344136,0.001888055058681033,0.027279014498906233,0.0273442751583608,0.0,1.0,0.0,0.0,-0.10495117070117434,0.44404074609106176,-0.00039467525920183766,0.003956712231001913,0.003976347600397402,1.0,0.0,0.0
312,0.776315789473685,4674.0,True,161.1523320496363,226.4377406931964,170.0,271.0,104.27679410974626,61.28089265104132,-0.2064952820347846,161.1523320496363,276.9377406931964,-0.1049589860710773,0.44426235037588324,-0.0013375850588302261,-0.004200241755909813,0.0044080794681691255,0.0,1.0,0.0,0.0,-0.10494141490919362,0.44431883455862287,0.00029267375942151896,0.008342654026833318,0.008347786182030066,1.0,0.0,0.0
313,0.8108552631578956,4686.0,True,161.21702944942382,226.5396927016645,170.0,271.0,104.29509442393184,61.386910824467336,-0.2024661570657098,161.21702944942382,277.03969270166453,-0.10490515246512912,0.4444199268959267,0.0016150081784451211,0.004727295601303467,0.004995555536529219,0.0,1.0,0.0,0.0,-0.10491066345387849,0.4446791287423317,0.0009225436594538505,0.010808825511264275,0.010848124065319124,1.0,0.0,0.0
314,0.8453947368421062,4720.0,True,161.08813559322033,226.7906779661017,170.0,272.0,104.83021763206264,61.42144050742122,-0.2049970133921088,161.08813559322033,277.7906779661017,-0.10475982617711467,0.44558064600633956,0.004359788640433776,0.03482157331238908,0.03509344276270631,0.0,1.0,0.0,0.0,-0.10486512929139222,0.4450354132025304,0.0013660248745882286,0.010688533805962575,0.010775471167387465,1.0,0.0,0.0
315,0.8799342105263168,4681.0,True,160.99209570604572,226.7434308908353,169.0,272.0,104.84164018163293,60.96488282189304,-0.2065086385720516,160.99209570604572,278.24343089083527,-0.10467969907876186,0.4462804186875353,0.002403812950584552,0.020993180435868338,0.02113035592493234,0.0,1.0,0.0,0.0,-0.10481255726368131,0.44531801229286194,0.0015771608313271124,0.008477972709945436,0.00862342493203553,1.0,0.0,0.0
316,0.9144736842105274,4717.0,True,160.95505617977528,226.71464914140344,170.0,272.0,105.16861195798182,61.17335696259556,-0.2067403109596856,160.95505617977528,277.71464914140347,-0.10483508824907947,0.4454631362309173,-0.0046616751095285725,-0.024518473698537945,0.024957699560109608,0.0,1.0,0.0,0.0,-0.10476061050890154,0.44549797464347446,0.0015584026433933251,0.005398870518375509,0.005619290139610122,1.0,0.0,0.0
317,0.949013157894738,2389.0,True,161.0700690232169,226.2647981593809,169.0,272.0,106.40080302599436,61.481258793896345,-0.1995071915273475,161.0700690232169,277.7647981593809,-0.10477416157854576,0.445540646305071,0.001827800116011102,0.0023253022246103668,0.002957682149905248,0.0,1.0,0.0,0.0,-0.10471681367665911,0.4455885277184231,0.0013139049672727943,0.0027165922484595484,0.003017651356173312,1.0,0.0,0.0
318,0.9835526315789488,4793.0,True,161.25474650532027,225.99374087210515,169.0,272.0,107.46574209847188,61.17324808998065,-0.1908774611733344,161.25474650532027,277.49374087210515,-0.10476937341562136,0.445121701502481,0.000143644887732816,-0.012568344077700999,0.012569164916940724,0.0,1.0,0.0,0.0,-0.1046893840765528,0.44562546933105696,0.0008228880031892205,0.001108248379015353,0.0013803474690754136,1.0,0.0,0.0
319,1.0180921052631593,4799.0,True,161.23817461971245,225.93915399041467,169.0,272.0,107.54621137354944,61.20892555128604,-0.1884929723812275,161.23817461971245,277.43915399041464,-0.10479068575381292,0.4450373322881216,-0.000639370145747334,-0.0025310764307823748,0.0026105827092308366,0.0,1.0,0.0,0.0,-0.10468763529785349,0.445637122095407,5.246336097927684e-05,0.00034958293050169065,0.00035349770797473605,1.0,0.0,0.0
320,1.05263157894737,2361.5,True,161.25940803382665,226.24418604651163,169.0,272.0,106.30767601258542,60.93446689831368,-0.204205799447825,161.25940803382665,277.74418604651163,-0.10470118263405116,0.4455087883253657,0.002685093592853178,0.014143681117325852,0.014396299633967791,0.0,1.0,0.0,0.0,-0.10472079469775472,0.4456188422757906,-0.0009947819970368421,-0.0005483945884915409,0.00113592598628406,1.0,0.0,0.0
321,1.0871710526315803,2382.0,True,161.2284636344582,226.05323831481869,169.0,272.0,107.17786988789403,60.90672590541907,-0.1986742695048518,161.2284636344582,277.5532383148187,-0.10476452560494194,0.4452136604556704,-0.0019002891267236042,-0.008853836090860908,0.009055468639942117,0.0,1.0,0.0,0.0,-0.10479498170848153,0.44552490568637665,-0.00222561032180435,-0.0028180976824193626,0.003590963081428079,1.0,0.0,0.0
322,1.1217105263157912,4755.0,True,161.16677181913775,225.99852786540484,169.0,272.0,106.66069253832497,60.98362760929282,-0.2042147450007218,161.16677181913775,277.49852786540487,-0.10480457424945012,0.44512910025564895,-0.0012014593352452588,-0.002536806000642855,0.002806935912903174,0.0,1.0,0.0,0.0,-0.10490925970218223,0.4452827818733614,-0.0034283398110210306,-0.007263714390457476,0.008032126779749604,1.0,0.0,0.0
