,time,confidence,shadow,xc,yc,minr,maxr,maj-ax,min-ax,orientation,x-pos,y-pos,x-corr,y-corr,x-vel,y-vel,speed,rear,freeze,escape,hide,x-corr-filtered,y-corr-filtered,x-vel-filtered,y-vel-filtered,speed-filtered
167,-4.424483306836248,2417.0,False,431.51675630947454,71.17873396772859,41.0,118.0,76.64997757800593,49.766227430873386,-0.9707348230518342,431.51675630947454,109.6787339677286,0.07924665428235464,0.05005291706764013,-0.022091869146862706,-0.02708861026654056,0.03495487789385954,0.0,0.0,0.0,0.0,0.07764313977805751,0.04985479687207549,0.07473420351824203,0.00115497228679734,0.07474312768736192
168,-4.391096979332273,2299.0,False,432.3797303175294,75.55937364071336,45.0,117.0,70.96060915810017,52.869891030879415,-1.2843216065923109,432.3797303175294,111.55937364071336,0.0796268167637702,0.053516341879766775,0.011404874442467018,0.1039027443637994,0.10452679774764692,0.0,0.0,0.0,0.0,0.0800484343673578,0.05108777247911403,0.07215883767900874,0.03698926821115625,0.08108701386771118
169,-4.357710651828299,288.0,False,433.322309970385,76.65745310957551,47.0,116.0,67.69489211590164,49.35815312304134,-1.559778178084782,433.322309970385,111.15745310957551,0.0803802904022819,0.052776156739549746,0.022604209155350788,-0.022205554206510884,0.031686541451492266,0.0,0.0,0.0,0.0,0.08199772217410463,0.05416321309543382,0.0584786342024049,0.09226321848959378,0.10923484857973301
170,-4.324324324324325,621.6666666666666,False,436.483306836248,78.04981452040276,49.0,117.0,70.32728378204845,45.32712583366571,1.3165793247221755,436.483306836248,112.04981452040276,0.08259224222629406,0.054419547919710425,0.06635855472036482,0.04930173540482031,0.08266872987111006,0.0,0.0,0.0,0.0,0.08336078814139176,0.0592931988602807,0.04089197901861408,0.1538995729454063,0.15923954440036936
171,-4.290937996820349,555.3333333333334,False,439.2378587196468,82.1705298013245,49.0,121.0,72.13832711178941,51.644119584262825,0.933422115429254,439.2378587196468,118.1705298013245,0.08372698040614909,0.0656915834278536,0.034042145395651036,0.3381610652442953,0.3398702306915026,0.0,0.0,0.0,0.0,0.08419485311294635,0.06618686346245675,0.025021949146637468,0.20680993806528158,0.20831814232481652
172,-4.257551669316375,1818.0,False,441.6639163916392,87.66226622662266,50.0,122.0,70.4703478513725,48.7512343588816,0.6175043780285014,441.6639163916392,123.66226622662266,0.08467528929994822,0.07580527850206752,0.02844926681397368,0.30341085222641767,0.30474170379357945,0.0,0.0,0.0,0.0,0.08464391209034744,0.07411707765236142,0.013471769322032784,0.23790642569714,0.23828754889136539
173,-4.224165341812401,1805.0,False,440.81662049861495,90.9584487534626,50.0,123.0,63.95938702349105,49.06830112025985,0.1938733818525145,440.81662049861495,127.4584487534626,0.08349485694575653,0.08279640654413002,-0.0354129706257504,0.20973384126187497,0.2127025215153822,0.0,0.0,0.0,0.0,0.08483967450376434,0.08210852162562657,0.005872872402507001,0.2397433191979545,0.23981524082157168
174,-4.190779014308426,824.5,False,441.9904134212103,94.070701018574,53.0,128.0,61.36202780478123,45.54705057291663,-0.0577742810619068,441.9904134212103,131.570701018574,0.08371907421696433,0.09036961513549539,0.006726518136233748,0.22719625774096117,0.22729581073511748,0.0,0.0,0.0,0.0,0.08484285501943734,0.08919733531642422,9.541547018987462e-05,0.21266441072392964,0.21266443212880753
175,-4.157392686804451,815.0,False,443.56223175965664,96.69037400367873,59.0,131.0,65.59427994981924,42.72103743692284,-0.0432730343302875,443.56223175965664,132.69037400367873,0.08467035554531219,0.09243162799940832,0.028538439850435825,0.06186038591738821,0.06812598546035972,0.0,0.0,0.0,0.0,0.08464095028459635,0.09468837874483738,-0.006057142045229474,0.1647313028523946,0.16484262528000285
176,-4.124006359300477,1042.5,False,446.67881112176417,99.37296260786194,57.0,136.0,70.2860146389012,39.90458332909256,-0.1745051421239996,446.67881112176417,138.87296260786195,0.08592166389273297,0.10381761069587836,0.037539250422623245,0.3415794808941007,0.3436360532455459,0.0,0.0,0.0,0.0,0.08419326598234939,0.09833486727181516,-0.01343052906740902,0.10939465580933352,0.1102160144020508
177,-4.090620031796502,1878.0,False,446.4526091586794,101.11022364217251,59.0,135.0,67.31939739367037,40.72271019698904,-0.2069165264642563,446.4526091586794,139.1102236421725,0.08572511876909976,0.10425455551044663,-0.0058963537089960025,0.013108344437047916,0.014373436643401467,0.0,0.0,0.0,0.0,0.08349441188609497,0.10038754379912995,-0.020965622887632596,0.06158029581944377,0.06505144253801469
178,-4.057233704292528,868.0,False,445.993670886076,97.97640966628308,60.0,135.0,71.59198786289494,37.24666706654193,-0.3346993347333629,445.993670886076,135.47640966628308,0.08596858383594268,0.0975624487408528,0.007303952005287471,-0.20076320308781462,0.2008960214364004,0.0,0.0,0.0,0.0,0.0826212181450807,0.10150012631049163,-0.02619581223042816,0.03337747534085028,0.04242966460556716
179,-4.023847376788553,1624.0,False,443.8091133004926,97.7789408866995,60.0,137.0,76.54070013406489,36.680872323736914,-0.2884518516761764,432.9224088390807,134.46816764637765,0.07684061728244816,0.09570564944084282,-0.2738389966048355,-0.05570397900029945,0.27944718523901607,1.0,0.0,0.0,0.0,0.08173831797507321,0.10252295908680659,-0.026487005100224587,0.030684983289448742,0.04053553550470342
180,-3.990461049284579,1909.0,False,439.4798323729701,101.58250392875853,66.0,141.0,76.62489981143625,38.830711238654416,-0.2884235325715174,439.4798323729701,139.0825039287585,0.08081771172396973,0.10420350631447241,0.11931283324564715,0.25493570620888717,0.2814742732068557,0.0,0.0,0.0,0.0,0.08106005665203772,0.10425191200053355,-0.0203478396910646,0.05186858741180883,0.055717007638509425
181,-3.957074721780604,1952.0,False,438.8816598360656,104.91803278688523,70.0,145.0,78.11969624505848,40.63459135853523,-0.2543188903358555,438.8816598360656,142.41803278688525,0.07990665141877613,0.11034628505872053,-0.02733180915580803,0.184283362327444,0.18629918255976732,0.0,0.0,0.0,0.0,0.08078921749680196,0.10720977943117582,-0.008125174657072909,0.08873602291926824,0.08910724003545863
182,-3.923688394276629,1683.0,False,439.4919786096257,106.26559714795007,72.0,147.0,73.75650768582578,39.03440119042008,-0.1780775124576807,439.4919786096257,143.76559714795007,0.08013505491908322,0.11282798738112353,0.006852105009212436,0.07445106967208988,0.07476572154654601,0.0,0.0,0.0,0.0,0.08106372263398512,0.1115187694726389,0.008235154115494858,0.12926970124389245,0.12953174677657658
183,-3.890302066772655,1617.0,False,442.3988868274583,107.35003092145948,73.0,149.0,71.85860968305973,37.47625704457808,-0.0874272573813607,442.3988868274583,145.3500309214595,0.08192543769935737,0.11574591329918876,0.05371148340822472,0.08753777754195752,0.10270241451347306,0.0,0.0,0.0,0.0,0.08193570384379893,0.11688689324202513,0.02615943629441439,0.16104371308158671,0.16315450845853433
184,-3.85691573926868,2130.0,False,447.5028169014085,111.80046948356808,74.0,151.0,74.58186056594597,39.09540551994076,-0.001659702385641,447.5028169014085,150.3004694835681,0.08469790194154193,0.12486274306366126,0.08317392726553663,0.27350489293417457,0.285872049413207,0.0,0.0,0.0,0.0,0.08338818318541329,0.12269704350122468,0.04357438024843063,0.17430450777598652,0.17966855051751202
185,-3.8235294117647056,2155.0,False,450.8,115.05150812064966,82.0,153.0,70.47886370106878,45.81596383838191,0.2144427680070412,450.8,150.55150812064966,0.08693221258905733,0.12532506099567156,0.067029319425462,0.013869537960309231,0.06844920558978808,0.0,0.0,0.0,0.0,0.08537423845562804,0.12816718032947774,0.059581658106442614,0.16410410484759191,0.1745855985198735
186,-3.7901430842607313,2622.0,False,454.6003051106026,117.2765064836003,83.0,155.0,74.47955778482036,50.62342149956724,0.4104022182686997,454.6003051106026,153.27650648360031,0.08909798631526172,0.13034347418710923,0.06497321178613177,0.15055239574312979,0.16397421173404522,0.0,0.0,0.0,0.0,0.0878525365474635,0.13254287374827445,0.07434894275506379,0.13127080256390117,0.1508634776696019
187,-3.756756756756756,2694.0,False,458.4072011878248,116.71974758723088,78.0,159.0,78.22379058966821,54.47960362126299,0.5471672523684613,458.4072011878248,157.21974758723087,0.09103216591564561,0.13760542833744174,0.058025388011516126,0.21785862450997542,0.22545360038656617,0.0,0.0,0.0,0.0,0.09079668301600373,0.13528275846242635,0.08832439405620687,0.08219654142455707,0.12065434102242256
188,-3.723370429252782,2837.0,False,461.2104335565738,118.06661966866407,82.0,161.0,76.69727228219178,58.894337977671945,0.5389885638577034,461.2104335565738,157.5666196686641,0.09288052255348392,0.1382442351172451,0.05545069913514965,0.01916420339410081,0.058668958796857386,0.0,0.0,0.0,0.0,0.0941718726596905,0.13619891237708914,0.10125568931060314,0.027484617439883785,0.10491958260297338
189,-3.689984101748808,2819.0,False,465.7782901738205,118.75133025895708,84.0,162.0,78.66096225591397,63.21793719431579,0.8201974965611271,465.7782901738205,157.75133025895707,0.0959560831194691,0.1385844019501972,0.09226681697955555,0.010205004988562789,0.09282945460550436,0.0,0.0,0.0,0.0,0.09789241673649657,0.1355195571235629,0.11161632230418203,-0.020380657605787444,0.11346177598273079
190,-3.656597774244833,2653.0,False,471.4157557482096,116.0874481718809,85.0,161.0,82.32404966854844,62.29724634008565,1.1727712178451504,471.4157557482096,154.0874481718809,0.10048306888652606,0.1318369211268525,0.1358095730117087,-0.20242442470034064,0.2437619491161131,0.0,0.0,0.0,0.0,0.1017870270940428,0.1338556556445261,0.11683831072638706,-0.04991704437110417,0.12705472117218847
191,-3.623211446740858,2702.0,False,478.27942264988894,115.36158401184308,86.0,161.0,82.67484214019422,59.44591282440129,1.269971512417215,478.27942264988894,152.8615840118431,0.10542757518045164,0.1295793444048676,0.14833518881776797,-0.06772730165954755,0.1630653722642739,0.0,0.0,0.0,0.0,0.10559762704335418,0.13207697049699563,0.11431799847934132,-0.053360554425913864,0.126158446189558
192,-3.589825119236884,2806.0,False,485.4066286528867,116.57982893799002,88.0,163.0,83.86346542853224,57.55889995505687,1.4474508575020009,485.4066286528867,154.07982893799002,0.11007001559166107,0.13182288938856357,0.13927321233628306,0.06730634951087952,0.15468410506237562,0.0,0.0,0.0,0.0,0.109021895542917,0.13112970871501478,0.10272805498688448,-0.02841785345942538,0.10658624525064074
193,-3.556438791732909,3068.0,False,490.39341590612776,117.06877444589308,91.0,161.0,84.35523741133196,55.49928972839109,1.5626249632696037,490.39341590612776,152.0687744458931,0.11391509643464455,0.1281192899556042,0.11535242528950435,-0.11110798298878054,0.16015981363627338,0.0,0.0,0.0,0.0,0.11178762328944641,0.13184489604700522,0.08297183239588252,0.021455619959713235,0.08570104199475094
194,-3.5230524642289343,3259.0,False,492.4510586069346,118.88585455661246,91.0,168.0,84.10557519726062,61.77238925803216,-1.3317702545348649,492.4510586069346,157.38585455661246,0.11418315772546375,0.1379113343584023,0.008041838724576138,0.29376133208394295,0.2938713858098551,0.0,0.0,0.0,0.0,0.11372985078416843,0.1347858490583795,0.05826682484166054,0.0882285903412286,0.10573224215313456
195,-3.48966613672496,3306.0,False,494.4367816091954,119.2568058076225,93.0,173.0,85.38314363997898,60.7534026626651,-1.31908036524604,494.4367816091954,159.2568058076225,0.11512680080365696,0.14135691677278545,0.02830929234579571,0.10336747243149375,0.10717392588682824,0.0,0.0,0.0,0.0,0.11483852128693592,0.14016607593387775,0.033260115083024594,0.16140680626494736,0.16479803507319585
196,-3.4562798092209857,3288.0,False,495.2308394160584,120.82694647201946,94.0,175.0,83.27233928821732,63.19949773513303,-1.3092019660665009,495.2308394160584,161.32694647201947,0.11521156729056053,0.14516933051937286,0.002542994607107259,0.11437241239762272,0.11440067980227941,0.0,0.0,0.0,0.0,0.11525639173383873,0.14784513239739197,0.012536113407084215,0.2303716939054265,0.2307125299852845
197,-3.422893481717012,593.2,False,495.67759051186016,124.55087390761548,94.0,185.0,78.90331477212331,69.80907112520218,1.5159754400114545,495.67759051186016,170.05087390761548,0.11359534079960004,0.1612354952258112,-0.04848679472881457,0.4819849411931503,0.4844176429487666,0.0,0.0,0.0,0.0,0.11522785220177226,0.1573899849514217,-0.0008561859619940493,0.28634557662089194,0.28634685663501286
198,-3.389507154213036,1496.0,False,498.4331782945736,129.69054263565891,99.0,186.0,82.5791233428486,65.35903995440097,0.984454869234146,498.4331782945736,173.19054263565891,0.11472520143464013,0.1670175739146573,0.03389581905120224,0.17346236066538295,0.17674308223169372,0.0,0.0,0.0,0.0,0.11501904192262678,0.16817899472579156,-0.00626430837436423,0.32367029323109586,0.32373090720490794
199,-3.356120826709062,3354.0,False,500.2701252236136,135.50298151460942,101.0,186.0,85.5011009749504,65.15011297272477,0.5907529910923224,500.2701252236136,178.00298151460942,0.11485203609952696,0.1758802606162236,0.00380503994660529,0.26588060104698913,0.2659078267785728,0.0,0.0,0.0,0.0,0.11483978544514582,0.1795241325170952,-0.005377694324428806,0.34035413373910917,0.3403966156552477
200,-3.322734499205088,3456.0,False,502.28819444444446,142.3778935185185,103.0,193.0,92.77217770614013,55.98930150900794,0.3068008818916113,502.28819444444446,187.3778935185185,0.11403156978940603,0.1931452919309733,-0.024613989303628472,0.5179509394424912,0.5185354608305958,0.0,0.0,0.0,0.0,0.1147951522769231,0.19079018365814931,-0.00133899504668189,0.33798153423162336,0.337984186596499
201,-3.2893481717011124,1615.0,False,504.6010523057877,145.59455277004022,105.0,198.0,93.96945036534552,50.67357994442635,0.2445038991189634,504.6010523057877,192.09455277004025,0.11442590315021908,0.2018315888951017,0.011830000824391503,0.26058890892385167,0.26085729503624877,0.0,0.0,0.0,0.0,0.11488117463479323,0.2014933596356007,0.0025806707361042402,0.32109527932354137,0.3211056496938527
202,-3.255961844197138,3387.0,False,506.87629170357246,152.03365810451726,108.0,202.0,97.12517394358204,48.65092349669083,0.1623945794708165,506.87629170357246,199.0336581045173,0.11424779801037811,0.21461078840610912,-0.005343154195228122,0.3833759853302226,0.3834132175925513,0.0,0.0,0.0,0.0,0.11502125606571337,0.21136477950946733,0.004202442927603994,0.29614259621599914,0.29617241232112096
203,-3.222575516693164,3139.0,False,509.1701178719337,152.8101306148455,111.0,204.0,96.76286777651202,45.69355753964719,0.1194400966320649,514.935071086621,200.84687134021272,0.11885947900803753,0.21795003930057588,0.13835042992978216,0.10017752683400317,0.17081094328037943,1.0,0.0,0.0,0.0,0.11512383804530646,0.22036884852343205,0.003077459387792747,0.27012207041894165,0.27013960036192247
204,-3.1891891891891886,3196.0,False,510.0653942428035,153.55100125156446,111.0,211.0,101.32473162971009,45.47204489900794,0.0636730398883147,513.2890418026763,204.1107026585933,0.11703920097830896,0.2239607783767833,-0.054608340891857524,0.18032217228622244,0.1884095451748223,1.0,0.0,0.0,0.0,0.1151340439342562,0.22867466011052134,0.00030617666849239167,0.2491743476126787,0.24917453572216477
205,-3.1558028616852143,3440.0,False,510.3875,160.16918604651164,114.0,215.0,104.6806783837262,44.86260391422255,0.0198540636260923,511.4266001553049,212.49920971922293,0.11386872212676552,0.23940922600225215,-0.09511436554630265,0.46345342876406614,0.473112907418985,1.0,0.0,0.0,0.0,0.11505623988328309,0.23658829529427522,-0.0023341215291934614,0.23740905551261626,0.23742052936236485
206,-3.12241653418124,1554.5,False,511.5996784565916,168.21254019292604,120.0,221.0,100.92920023604742,44.85280681506242,0.0152595015911757,512.3697132175065,218.67126502361336,0.11295441710685422,0.2507758103565624,-0.027429150597339313,0.34099753062930493,0.34209892457851304,1.0,0.0,0.0,0.0,0.11494002542725174,0.2444608330567428,-0.003486433680940648,0.23617613287402722,0.23620186485110942
207,-3.0890302066772657,2883.0,False,513.7901491501908,170.85744016649323,126.0,223.0,95.3851564015272,45.92602660401591,-0.0209106687730571,512.7929381209714,218.5395918125668,0.11324106520049386,0.25053331825518743,0.008599442809189242,-0.007274763041246784,0.01126377352110769,1.0,0.0,0.0,0.0,0.11484185272137337,0.2525895174149918,-0.0029451811763508973,0.24386053074747033,0.2438783150437928
208,-3.0556438791732905,3001.0,False,516.5961346217928,172.6014661779407,128.0,224.0,95.2496908307767,46.270889302350206,-0.0216645098595099,515.564446397134,220.215135646348,0.1144988243391372,0.253619034339499,0.037732774159300105,0.09257148252934627,0.09996620240580215,1.0,0.0,0.0,0.0,0.11478723365929247,0.26113066108184285,-0.0016385718624270518,0.25623431000553143,0.25623954913666064
209,-3.022257551669316,3479.0,False,519.5084794481173,177.88876113825813,132.0,232.0,103.25504176895902,45.89165824002292,0.0129610756691265,520.1776089180911,229.5119456431856,0.11492987154002762,0.2707402313870821,0.012931416026712555,0.5136359114274923,0.5137986677954768,1.0,0.0,0.0,0.0,0.114756705383732,0.27004365519917356,-0.0009158482668139567,0.26738982351992124,0.26739139197076345
210,-2.988871224165342,3643.0,False,521.8273401043097,185.31539939610207,137.0,238.0,102.55604434386832,48.95995747476993,0.0593436263804923,524.8685781225197,236.5031560297149,0.11588891926789424,0.2836153886366756,0.02877143183599855,0.38625471748780627,0.3873248017768531,1.0,0.0,0.0,0.0,0.11470383155163072,0.2790815011918645,-0.001586214963038568,0.27113537978072755,0.2711400196333037
211,-2.9554848966613667,3784.0,False,521.2761627906976,187.94582452431288,141.0,241.0,103.42759692019392,50.190186624640496,0.1003295926371512,526.4558870337992,239.39956499025917,0.11605662125110788,0.28894947512018254,0.005031059496409398,0.16002259450520853,0.16010166242683055,1.0,0.0,0.0,0.0,0.11459484228092151,0.28783082479041294,-0.003269678121276265,0.2624797079564539,0.2625000721598417
212,-2.9220985691573924,4086.0,False,520.9833578071464,188.54576603034752,141.0,245.0,106.01934010341124,51.80335388232623,0.077492880155484,525.0871196543267,241.3963503004606,0.1147544901557242,0.29262679613344494,-0.03906393286151058,0.11031963039787117,0.11703166965284012,1.0,0.0,0.0,0.0,0.11444771042793565,0.29578820485368384,-0.004413955589575719,0.23872140189812707,0.23876220540142834
213,-2.888712241653418,4370.0,False,521.9986270022883,192.40114416475973,143.0,250.0,110.3190748107648,53.48278696002173,0.0829238267006561,526.5674266000425,247.3711417726489,0.11405132640670834,0.3036300953455781,-0.02109491247047572,0.3300989763639956,0.33077232279726004,1.0,0.0,0.0,0.0,0.11434917350547116,0.30245007109125416,-0.002956107673934699,0.1998559871271094,0.19987784810511447
214,-2.855325914149443,4225.0,False,523.1261538461539,196.20331360946744,145.0,254.0,111.0120675843474,54.586543656298126,0.0798255326873423,527.5522484663251,251.53259585450675,0.11352225849628143,0.3112939150175078,-0.015872037312806668,0.22991459015789018,0.2304617979968258,1.0,0.0,0.0,0.0,0.11443978871160009,0.307395394341836,0.0027184561838676513,0.14835969751745504,0.1483846011265804
215,-2.8219395866454686,3614.0,False,525.4709463198672,194.05672385168788,148.0,256.0,109.3344143179599,53.80901987955494,0.0688630320519625,529.2325213414457,248.5943630737872,0.1152356787120393,0.3058828049241016,0.0514026064727355,-0.1623333028021858,0.17027721265882012,1.0,0.0,0.0,0.0,0.11487261692401672,0.3103499233787415,0.012984846372499081,0.08863587110716553,0.0895819394869494
216,-2.7885532591414943,1786.0,False,528.7478309543801,194.4044220542961,150.0,260.0,110.94716257127648,55.64092247620165,0.0580098985574479,528.7478309543801,249.4044220542961,0.1147499640339273,0.30737462625100576,-0.014571440343360107,0.044754639807123915,0.047067023041036944,0.0,0.0,0.0,0.0,0.11576273987954161,0.31123033854310755,0.026703688665746655,0.02641245493098132,0.03755934988572414
217,-2.75516693163752,4105.0,False,533.0538367844092,196.42533495736907,151.0,263.0,118.4394329556854,59.454001577168505,0.0136495674666139,533.0538367844092,252.42533495736907,0.11636266339741433,0.3129380017631106,0.048380980904610314,0.1669012653631461,0.17377212576564624,0.0,0.0,0.0,0.0,0.11714776803715587,0.31017094830735553,0.04155084472842796,-0.03178170707256067,0.05231204069898232
218,-2.721780604133545,4442.0,False,537.7525889239082,195.9000450247636,151.0,265.0,120.01576519505753,64.3875650088095,-0.0907874777196039,537.7525889239082,252.9000450247636,0.11885741187880901,0.3138122376146659,0.0748424544418404,0.026227075546660216,0.07930480741171482,0.0,0.0,0.0,0.0,0.11897357322997748,0.3075329515831971,0.05477415578464817,-0.07913990172475294,0.09624620609106864
219,-2.6883942766295705,4449.0,False,540.9143627781524,190.11643065857496,151.0,262.0,110.00905853520348,73.89294179074975,-0.2466772195949053,540.9143627781524,245.61643065857496,0.12264700310357922,0.3003985831649631,0.11368773674310702,-0.40240963349108544,0.4181607521183685,0.0,0.0,0.0,0.0,0.12110808198962103,0.30389036357483346,0.06403526278930649,-0.10927764025090936,0.12665748118173956
220,-2.655007949125596,4798.0,False,542.568570237599,188.75385577323885,149.0,259.0,111.06734506462776,76.21764532624859,-0.5225576145448639,542.568570237599,243.75385577323885,0.12410743834704786,0.29696842683837726,0.04381305730405913,-0.10290468979757578,0.11184345833648057,0.0,0.0,0.0,0.0,0.12337438187253102,0.2999843412735339,0.06798899648729984,-0.1171806690389865,0.13547624455886928
221,-2.621621621621621,4884.0,False,544.9297706797706,188.8099918099918,150.0,259.0,107.38971727666144,78.70781297337291,-0.7742401475705343,544.9297706797706,243.3099918099918,0.12557850392766104,0.29615099780845633,0.04413196741839556,-0.024522870897627058,0.050487639529690945,0.0,0.0,0.0,0.0,0.12558787265984425,0.2966424199537868,0.06640472361939681,-0.10025763959241263,0.12025465319733195
222,-2.5882352941176467,1533.6666666666667,False,548.2031683168317,192.51029702970297,156.0,257.0,105.62246066461503,77.63053654010605,-1.084872164831295,548.2031683168317,243.01029702970297,0.12753161444980732,0.29559907371952665,0.05859331566438783,-0.016557722667890858,0.06088788730522175,0.0,0.0,0.0,0.0,0.1275835933863514,0.2946672081455324,0.05987162179521416,-0.0592563542476332,0.0842373231715619
223,-2.5548489666136724,2474.5,False,551.2003595685178,194.7678785457451,161.0,260.0,110.98193473181632,74.52963156835008,-1.2829534409145835,551.2003595685178,244.2678785457451,0.12887587955992122,0.2979150617785361,0.0403279533034177,0.06947964177028325,0.08033532497083415,0.0,0.0,0.0,0.0,0.1292278497466511,0.2947046786050305,0.04932769080899152,0.0011241137849443694,0.04934049769052769
224,-2.521462639109698,2460.5,False,553.1460292058412,195.70394078815764,161.0,259.0,113.62562942177976,72.26114010350487,-1.270197048755228,553.1460292058412,244.70394078815764,0.1298550726114662,0.2987181229984487,0.029375791546349034,0.024091836597377778,0.0379914953589524,0.0,0.0,0.0,0.0,0.13041796618638193,0.29710612596692615,0.035703493191924784,0.07204342085686877,0.08040518587047563
225,-2.488076311605723,2475.0,False,554.9916848148881,196.53989309047716,160.0,266.0,117.23490825093828,73.89623092460324,-1.2124708442751302,554.9916848148881,249.53989309047716,0.12947216175065962,0.3076241125054827,-0.011487325824197682,0.2671796852110219,0.2674265185879142,0.0,0.0,0.0,0.0,0.13107991632505403,0.3018064756979828,0.019858504160162882,0.14101049193169957,0.14240196284566836
226,-2.4546899841017487,2519.0,False,557.6922925290755,195.2956830277942,157.0,259.0,123.05705264229904,66.83060292847502,-1.215797173464261,557.6922925290755,246.2956830277942,0.13196290541445893,0.3016495083384792,0.07472230991397963,-0.17923812501010558,0.19418993036720278,0.0,0.0,0.0,0.0,0.13117274898381845,0.3082570845418253,0.002784979762932571,0.1935182653152756,0.19353830401993644
227,-2.4213036565977744,1690.3333333333333,False,558.544846577498,195.4417781274587,157.0,260.0,122.52708754161534,64.901975093727,-1.2046519100228097,558.544846577498,246.9417781274587,0.13225157448172187,0.3028393704004764,0.008660072017887897,0.03569586185991568,0.03673134085868889,0.0,0.0,0.0,0.0,0.13070196636260933,0.31546391095347015,-0.014123478636273445,0.21620479234934487,0.2166656061390746
228,-2.387917329093799,1007.8,False,559.1541650217134,195.2769443347809,158.0,295.0,123.04603145657384,66.89474428557823,-1.1954662707640908,559.1541650217134,263.77694433478086,0.1275200421333074,0.33384335973256146,-0.14194597045243385,0.9301196799625512,0.9408885574717774,0.0,0.0,0.0,0.0,0.12973545404130313,0.32217351437648967,-0.028995369639186197,0.2012881026905855,0.20336575853690006
229,-2.354531001589825,2522.0,False,559.6115179101524,193.47832970512567,155.0,251.0,125.21219040761268,62.94584189281455,-1.1698501141534785,559.6115179101524,241.47832970512567,0.13450553768318846,0.29277777109599573,0.20956486649643197,-1.2319676590969721,1.2496646535493194,0.0,0.0,0.0,0.0,0.12841049063753557,0.3272056082324115,-0.039748902113026785,0.15096281567765546,0.1561081257863176
230,-2.3211446740858506,1259.0,False,558.6211881188119,193.53861386138607,153.0,323.0,121.73566041369848,65.7843871122801,-1.1089659968154584,558.6211881188119,278.5386138613861,0.12278921510013621,0.36102875480918256,-0.35148967749156734,2.047529511395605,2.0774797456098217,0.0,0.0,0.0,0.0,0.12692216552634045,0.32985796365679615,-0.04464975333585364,0.07957066273153901,0.09124193575592807
231,-2.2877583465818754,1233.5,False,556.5326764528454,194.06635833500903,153.0,324.0,115.06135202607628,74.14330491352113,-1.060908413776788,556.5326764528454,279.56635833500906,0.12138626138246174,0.36292147023021926,-0.04208861153023435,0.05678146263110136,0.07067945754651868,0.0,0.0,0.0,0.0,0.12549134061369926,0.3302408122329711,-0.04292474737923546,0.011485457285247969,0.04443477992094073
232,-2.254372019077901,2414.5,False,553.204298915227,197.7559260747288,159.0,268.0,103.8261169832444,79.69622794185926,-1.084842110100236,553.204298915227,252.2559260747288,0.1276688963192372,0.31262601487058717,0.18847904810326355,-1.5088636607889636,1.5205899836653483,0.0,0.0,0.0,0.0,0.12431916135182015,0.32938248653730967,-0.03516537785637333,-0.025749770869842314,0.04358502609418619
233,-2.220985691573927,4884.0,False,550.3472563472563,202.4600737100737,166.0,269.0,92.17355084143196,89.04327996337875,1.5013480661982943,550.3472563472563,253.9600737100737,0.12557773721652407,0.31576440830584485,-0.06273477308139362,0.09415180305772879,0.11313802973622662,0.0,0.0,0.0,0.0,0.12353956530556649,0.32901762693212666,-0.023387881387609832,-0.0109457881554903,0.025822534231670177
234,-2.1875993640699525,1622.3333333333333,False,549.2955432326967,206.45327582665848,168.0,273.0,97.7816648792196,82.68886927321996,0.6406319604269848,549.2955432326967,258.95327582665846,0.12355005668899835,0.3249599923142881,-0.06083041582577111,0.2758675202533004,0.2824946516666135,0.0,0.0,0.0,0.0,0.12318011860254673,0.3311029250384441,-0.010783401090593003,0.06255894318952238,0.06348151787780827
235,-2.1542130365659773,4859.0,False,549.7349248816629,210.53591273924675,170.0,274.0,102.93749384684553,77.86975588205098,0.4919208893748011,549.7349248816629,262.5359127392468,0.12275497176608047,0.3315578503485208,-0.023852547687536828,0.19793574102698017,0.1993677546823608,0.0,0.0,0.0,0.0,0.12313898145690194,0.33722981123506285,-0.0012341143693435364,0.18380658589856325,0.18381072889785985
236,-2.120826709062003,5269.0,False,552.3010058834693,217.30916682482444,171.0,286.0,113.95030314533278,69.5540617096509,0.3259081163843524,552.3010058834693,274.80916682482444,0.12056257558741644,0.3541605282225128,-0.06577188535992122,0.6780803362197594,0.6812627123743823,0.0,0.0,0.0,0.0,0.12318574813994601,0.3481452045359312,0.0014030004913220817,0.32746179902604977,0.32746480456952265
237,-2.0874403815580287,5258.0,False,554.2803347280335,222.6563332065424,173.0,294.0,123.0455506889582,63.69817753345105,0.2841720969900309,554.2803347280335,283.1563332065424,0.11914673699267399,0.3695328420009989,-0.042475157842273174,0.46116941335458306,0.4631213305900909,0.0,0.0,0.0,0.0,0.12299416251819635,0.3635343468545638,-0.005747568652489793,0.4616742695589793,0.46171004506966506
238,-2.054054054054053,5241.0,False,555.7487120778477,228.33982064491508,174.0,298.0,130.07229145573243,58.27119693380412,0.2465071961482103,571.6187176329169,291.4099655220146,0.12552590086304136,0.384732901513839,0.19137491611102092,0.4560017853852042,0.49453208873741866,1.0,0.0,0.0,0.0,0.1222090400515972,0.3821097976056726,-0.023553673997974423,0.5572635225332634,0.5577610681151776
